order_id,user_id,order_amount,channel
ORD078150,11275,107.51,Douyin
ORD078151,31122,58.57,App
ORD078152,5505,40.77,nan
ORD078153,37325,29.77,Douyin
ORD078154,35989,54.57,App
ORD078155,20783,186.74,Kuaishou
ORD078156,46899,40.39,App
ORD078157,12246,236.8,App
ORD078158,46828,39.62,Douyin
ORD078159,12815,78.92,Douyin
ORD078160,31282,129.14,App
ORD078161,11713,204.64,App
ORD078162,40378,67.14,Douyin
ORD078163,8743,132.29,Douyin
ORD078164,7476,106.7,App
ORD078165,16604,73.71,Kuaishou
ORD078166,46317,39.21,WeChat_Mini
ORD078167,33994,128.0,Kuaishou
ORD078168,37432,92.05,Douyin
ORD078169,38538,69.71,WeChat_Mini
ORD078170,29285,98.67,Kuaishou
ORD078171,49409,142.16,WeChat_Mini
ORD078172,28734,23.48,App
ORD078173,9996,58.15,Kuaishou
ORD078174,22943,41.29,Kuaishou
ORD078175,24698,43.87,WeChat_Mini
ORD078176,4082,47.89,App
ORD078177,36471,216.75,Douyin
ORD078178,46863,117.52,App
ORD078179,25696,37.34,Douyin
ORD078180,21980,104.44,WeChat_Mini
ORD078181,49376,126.8,Douyin
ORD078182,26475,67.56,App
ORD078183,26598,32.14,WeChat_Mini
ORD078184,43731,37.68,App
ORD078185,45506,25.31,WeChat_Mini
ORD078186,9438,498.67,WeChat_Mini
ORD078187,42428,22.58,Douyin
ORD078188,28384,33.0,nan
ORD078189,34644,88.34,Douyin
ORD078190,2421,20.87,WeChat_Mini
ORD078191,22274,35.62,WeChat_Mini
ORD078192,35963,98.69,nan
ORD078193,47032,105.91,App
ORD078194,16285,124.93,WeChat_Mini
ORD078195,12050,159.55,App
ORD078196,11532,87.16,Douyin
ORD078197,28491,51.88,App
ORD078198,4711,129.79,App
ORD078199,30620,273.8,WeChat_Mini
ORD078200,48189,147.54,Kuaishou
ORD078201,40370,45.1,WeChat_Mini
ORD078202,44664,147.13,WeChat_Mini
ORD078203,19423,140.8,WeChat_Mini
ORD078204,33624,33.46,Douyin
ORD078205,24184,74.71,App
ORD078206,17851,141.64,Douyin
ORD078207,19728,227.91,WeChat_Mini
ORD078208,20314,53.66,Kuaishou
ORD078209,5627,28.06,App
ORD078210,38203,135.22,App
ORD078211,38344,73.81,nan
ORD078212,39429,109.04,Douyin
ORD078213,20883,104.82,App
ORD078214,20023,101.37,WeChat_Mini
ORD078215,6580,64.66,Kuaishou
ORD078216,1553,185.91,Kuaishou
ORD078217,34919,45.65,WeChat_Mini
ORD078218,11308,111.3,Kuaishou
ORD078219,32275,122.99,App
ORD078220,25585,76.98,Douyin
ORD078221,17067,169.8,WeChat_Mini
ORD078222,25368,62.05,WeChat_Mini
ORD078223,26848,565.35,App
ORD078224,20386,108.77,App
ORD078225,33335,242.41,WeChat_Mini
ORD078226,31412,183.17,App
ORD078227,49824,281.13,Douyin
ORD078228,28588,96.59,WeChat_Mini
ORD078229,48810,221.78,nan
ORD078230,11296,288.53,Kuaishou
ORD078231,49049,113.34,WeChat_Mini
ORD078232,42837,51.48,App
ORD078233,40270,389.09,Douyin
ORD078234,12979,91.4,WeChat_Mini
ORD078235,34381,95.86,Douyin
ORD078236,35050,111.75,Douyin
ORD078237,21157,48.11,WeChat_Mini
ORD078238,33344,118.17,App
ORD078239,26127,118.94,App
ORD078240,10490,89.29,nan
ORD078241,21825,85.35,App
ORD078242,19599,75.36,nan
ORD078243,40999,66.41,WeChat_Mini
ORD078244,28481,160.98,WeChat_Mini
ORD078245,27368,113.55,App
ORD078246,17359,189.61,Douyin
ORD078247,40915,59.31,Douyin
ORD078248,22131,221.9,WeChat_Mini
ORD078249,46899,183.67,WeChat_Mini
ORD078250,7620,74.12,App
ORD078251,22394,52.82,App
ORD078252,28013,144.86,Kuaishou
ORD078253,39814,25.31,WeChat_Mini
ORD078254,10121,64.58,Douyin
ORD078255,43337,112.21,Kuaishou
ORD078256,14099,79.85,WeChat_Mini
ORD078257,29089,38.21,WeChat_Mini
ORD078258,32029,96.77,App
ORD078259,34045,40.49,WeChat_Mini
ORD078260,27486,110.9,App
ORD078261,5604,65.82,WeChat_Mini
ORD078262,44831,80.58,WeChat_Mini
ORD078263,11572,46.63,Kuaishou
ORD078264,41499,167.17,WeChat_Mini
ORD078265,38953,80.09,WeChat_Mini
ORD078266,45657,49.88,WeChat_Mini
ORD078267,9879,81.73,WeChat_Mini
ORD078268,26192,360.63,App
ORD078269,8941,117.67,WeChat_Mini
ORD078270,45972,212.87,App
ORD078271,30253,24.8,App
ORD078272,30457,76.87,Douyin
ORD078273,19698,40.45,WeChat_Mini
ORD078274,23895,59.41,Douyin
ORD078275,3853,48.75,WeChat_Mini
ORD078276,36546,252.53,WeChat_Mini
ORD078277,33171,159.74,App
ORD078278,33245,49.19,WeChat_Mini
ORD078279,44107,62.07,Douyin
ORD078280,11470,120.34,App
ORD078281,36017,183.55,App
ORD078282,32948,207.02,App
ORD078283,40010,149.62,WeChat_Mini
ORD078284,24850,384.25,WeChat_Mini
ORD078285,13407,126.65,WeChat_Mini
ORD078286,12254,63.06,WeChat_Mini
ORD078287,45925,46.91,Kuaishou
ORD078288,24127,37.95,WeChat_Mini
ORD078289,11453,34.2,nan
ORD078290,27405,154.43,WeChat_Mini
ORD078291,24629,321.39,App
ORD078292,45986,97.88,WeChat_Mini
ORD078293,6781,388.56,App
ORD078294,47016,92.02,nan
ORD078295,33172,146.28,Douyin
ORD078296,20363,25.39,App
ORD078297,33004,172.39,Kuaishou
ORD078298,20680,54.07,App
ORD078299,24601,174.95,App
ORD078300,20933,251.26,Douyin
ORD078301,4844,114.87,App
ORD078302,27629,127.31,App
ORD078303,36023,98.97,nan
ORD078304,15084,150.16,App
ORD078305,13727,402.82,Kuaishou
ORD078306,34974,90.85,WeChat_Mini
ORD078307,7559,102.71,WeChat_Mini
ORD078308,3987,21.7,App
ORD078309,31312,126.17,App
ORD078310,14852,48.19,Douyin
ORD078311,45269,76.84,App
ORD078312,19076,131.88,App
ORD078313,32350,24.71,Douyin
ORD078314,18678,130.65,nan
ORD078315,30122,110.05,Kuaishou
ORD078316,3277,157.99,WeChat_Mini
ORD078317,2670,54.01,WeChat_Mini
ORD078318,40986,219.22,Kuaishou
ORD078319,23423,114.88,WeChat_Mini
ORD078320,13743,50.99,WeChat_Mini
ORD078321,12300,30.1,Kuaishou
ORD078322,24459,58.37,WeChat_Mini
ORD078323,11919,180.66,App
ORD078324,29709,128.56,App
ORD078325,38247,16.17,WeChat_Mini
ORD078326,23062,68.96,WeChat_Mini
ORD078327,25382,99.51,App
ORD078328,32433,414.7,Douyin
ORD078329,26167,252.2,Douyin
ORD078330,22688,78.03,App
ORD078331,22676,104.06,WeChat_Mini
ORD078332,36375,30.26,Kuaishou
ORD078333,43976,11.01,Kuaishou
ORD078334,17916,65.53,nan
ORD078335,13076,200.84,Douyin
ORD078336,23291,104.04,WeChat_Mini
ORD078337,47900,49.44,Kuaishou
ORD078338,25183,186.78,App
ORD078339,10819,377.93,App
ORD078340,42147,27.35,App
ORD078341,49560,86.31,Douyin
ORD078342,28288,58.78,Kuaishou
ORD078343,44988,93.27,Douyin
ORD078344,12091,62.5,App
ORD078345,15664,840.05,WeChat_Mini
ORD078346,48658,81.82,App
ORD078347,3743,114.45,Kuaishou
ORD078348,15571,102.94,App
ORD078349,40862,33.03,Douyin
ORD078350,44358,105.93,WeChat_Mini
ORD078351,35378,27.73,App
ORD078352,44378,380.91,WeChat_Mini
ORD078353,5094,185.42,WeChat_Mini
ORD078354,15402,56.74,WeChat_Mini
ORD078355,3613,78.77,App
ORD078356,29205,204.58,App
ORD078357,49882,111.97,WeChat_Mini
ORD078358,36508,24.02,WeChat_Mini
ORD078359,23517,102.99,WeChat_Mini
ORD078360,29984,214.51,App
ORD078361,13686,13.92,App
ORD078362,2425,100.52,nan
ORD078363,39991,46.13,App
ORD078364,18597,248.14,App
ORD078365,1107,62.66,App
ORD078366,30411,57.71,Douyin
ORD078367,33167,174.54,Douyin
ORD078368,30641,43.9,Kuaishou
ORD078369,24073,96.26,WeChat_Mini
ORD078370,4880,112.72,App
ORD078371,45981,77.08,Douyin
ORD078372,34277,31.72,nan
ORD078373,15723,44.82,App
ORD078374,37315,81.08,WeChat_Mini
ORD078375,18841,19.78,Douyin
ORD078376,11809,96.39,Kuaishou
ORD078377,42687,72.92,WeChat_Mini
ORD078378,49964,142.28,App
ORD078379,49618,151.36,App
ORD078380,18302,36.67,WeChat_Mini
ORD078381,38004,59.41,WeChat_Mini
ORD078382,10475,42.85,WeChat_Mini
ORD078383,33884,59.08,WeChat_Mini
ORD078384,40072,73.58,WeChat_Mini
ORD078385,7939,220.47,App
ORD078386,13205,55.88,App
ORD078387,17299,182.96,WeChat_Mini
ORD078388,49786,110.85,Kuaishou
ORD078389,38401,272.79,Douyin
ORD078390,34923,67.85,Kuaishou
ORD078391,35780,46.96,Douyin
ORD078392,5564,101.01,App
ORD078393,42278,24.89,WeChat_Mini
ORD078394,48016,102.12,nan
ORD078395,38657,141.54,Douyin
ORD078396,21812,216.75,WeChat_Mini
ORD078397,48918,124.57,WeChat_Mini
ORD078398,19182,80.29,App
ORD078399,5156,425.32,App
ORD078400,49007,89.35,WeChat_Mini
ORD078401,47251,38.6,App
ORD078402,26787,87.57,App
ORD078403,27177,30.71,App
ORD078404,15028,33.55,App
ORD078405,40602,109.21,WeChat_Mini
ORD078406,43799,31.17,App
ORD078407,4412,54.96,WeChat_Mini
ORD078408,17530,35.34,App
ORD078409,2138,100.71,nan
ORD078410,49015,50.93,App
ORD078411,12177,137.78,WeChat_Mini
ORD078412,36939,129.16,App
ORD078413,42342,31.71,Douyin
ORD078414,22824,188.05,App
ORD078415,47962,78.47,App
ORD078416,1438,33.8,App
ORD078417,8589,121.31,App
ORD078418,35976,368.17,App
ORD078419,23631,76.93,App
ORD078420,23164,24.08,App
ORD078421,31796,188.34,WeChat_Mini
ORD078422,13206,317.45,WeChat_Mini
ORD078423,17450,37.93,WeChat_Mini
ORD078424,46184,47.63,Douyin
ORD078425,36611,92.61,App
ORD078426,33418,19.16,WeChat_Mini
ORD078427,41324,475.97,Douyin
ORD078428,23640,86.43,WeChat_Mini
ORD078429,21155,93.04,nan
ORD078430,27500,119.81,App
ORD078431,34655,73.21,App
ORD078432,32862,59.6,Douyin
ORD078433,27872,42.39,App
ORD078434,26954,35.07,App
ORD078435,35799,124.61,App
ORD078436,25245,265.63,Kuaishou
ORD078437,8291,192.47,Kuaishou
ORD078438,22877,71.43,Douyin
ORD078439,44707,77.16,App
ORD078440,41222,328.53,App
ORD078441,14065,47.51,Kuaishou
ORD078442,6028,23.69,WeChat_Mini
ORD078443,31546,110.08,Kuaishou
ORD078444,40669,178.04,App
ORD078445,23168,12.3,WeChat_Mini
ORD078446,42629,123.79,App
ORD078447,26822,36.5,App
ORD078448,35094,28.94,WeChat_Mini
ORD078449,6044,71.43,App
ORD078450,37479,35.74,Kuaishou
ORD078451,40903,21.85,WeChat_Mini
ORD078452,34043,98.16,Douyin
ORD078453,43986,86.88,Douyin
ORD078454,33758,22.77,App
ORD078455,17961,29.21,WeChat_Mini
ORD078456,3301,130.58,App
ORD078457,33229,137.39,App
ORD078458,5638,10.84,Kuaishou
ORD078459,42692,32.76,App
ORD078460,4010,84.26,App
ORD078461,19966,126.28,App
ORD078462,40806,125.04,App
ORD078463,40842,145.82,nan
ORD078464,45897,50.59,nan
ORD078465,46938,103.78,WeChat_Mini
ORD078466,37310,65.69,App
ORD078467,35969,57.49,WeChat_Mini
ORD078468,11453,26.86,WeChat_Mini
ORD078469,17451,114.19,WeChat_Mini
ORD078470,38983,24.06,WeChat_Mini
ORD078471,11948,35.29,Kuaishou
ORD078472,46027,155.9,App
ORD078473,26028,78.83,Douyin
ORD078474,8719,208.77,Douyin
ORD078475,16553,68.77,Douyin
ORD078476,30962,57.72,Kuaishou
ORD078477,42023,225.33,App
ORD078478,46003,65.35,App
ORD078479,14031,112.73,App
ORD078480,16797,79.05,WeChat_Mini
ORD078481,6007,99.1,WeChat_Mini
ORD078482,17638,75.41,App
ORD078483,32356,181.7,WeChat_Mini
ORD078484,6925,95.06,WeChat_Mini
ORD078485,45545,69.01,Kuaishou
ORD078486,30577,110.3,App
ORD078487,49089,26.09,Douyin
ORD078488,10012,202.38,App
ORD078489,45274,26.97,Douyin
ORD078490,9818,52.93,App
ORD078491,36012,62.68,App
ORD078492,13029,109.89,App
ORD078493,20959,329.05,WeChat_Mini
ORD078494,36101,205.41,App
ORD078495,8951,27.72,WeChat_Mini
ORD078496,18529,44.31,WeChat_Mini
ORD078497,16400,29.38,WeChat_Mini
ORD078498,12839,31.82,WeChat_Mini
ORD078499,10868,56.14,WeChat_Mini
ORD078500,27955,256.67,App
ORD078501,34301,73.96,WeChat_Mini
ORD078502,1753,82.05,Douyin
ORD078503,13050,108.11,App
ORD078504,3545,42.45,Kuaishou
ORD078505,5167,85.06,Kuaishou
ORD078506,42356,109.67,App
ORD078507,42910,643.74,Kuaishou
ORD078508,38213,188.51,App
ORD078509,36867,335.89,App
ORD078510,11665,92.13,Douyin
ORD078511,26690,137.38,App
ORD078512,15974,110.97,App
ORD078513,31411,21.52,App
ORD078514,7794,12.55,WeChat_Mini
ORD078515,46982,36.6,Kuaishou
ORD078516,36018,243.42,WeChat_Mini
ORD078517,17008,65.62,App
ORD078518,12278,167.8,WeChat_Mini
ORD078519,45646,255.63,Douyin
ORD078520,27076,32.25,App
ORD078521,42313,293.16,Douyin
ORD078522,14205,35.52,App
ORD078523,2627,76.32,nan
ORD078524,38783,37.95,App
ORD078525,43013,108.81,App
ORD078526,15379,79.08,nan
ORD078527,47307,170.31,App
ORD078528,28161,200.29,nan
ORD078529,41889,318.67,App
ORD078530,48917,164.25,WeChat_Mini
ORD078531,36274,172.75,Douyin
ORD078532,22654,62.89,App
ORD078533,39835,78.07,App
ORD078534,7518,115.72,App
ORD078535,18324,33.36,Kuaishou
ORD078536,22832,221.1,App
ORD078537,26740,80.88,Kuaishou
ORD078538,33948,105.16,WeChat_Mini
ORD078539,4145,26.72,Kuaishou
ORD078540,28815,67.29,App
ORD078541,39242,179.49,WeChat_Mini
ORD078542,32729,125.91,WeChat_Mini
ORD078543,11113,174.8,App
ORD078544,17292,68.73,Kuaishou
ORD078545,36882,99.8,App
ORD078546,15682,82.85,Kuaishou
ORD078547,45677,153.18,App
ORD078548,24168,110.9,Kuaishou
ORD078549,47448,66.27,App
ORD078550,3122,11.61,App
ORD078551,18120,103.18,App
ORD078552,18858,23.51,Douyin
ORD078553,4370,156.23,App
ORD078554,22346,175.14,App
ORD078555,40649,14.47,App
ORD078556,26726,114.39,App
ORD078557,11389,112.16,Douyin
ORD078558,49012,121.62,WeChat_Mini
ORD078559,16846,33.59,App
ORD078560,21680,131.83,WeChat_Mini
ORD078561,6267,32.87,WeChat_Mini
ORD078562,38553,156.36,App
ORD078563,29200,127.37,App
ORD078564,13937,69.13,WeChat_Mini
ORD078565,24871,126.45,WeChat_Mini
ORD078566,7095,42.2,WeChat_Mini
ORD078567,19133,57.58,nan
ORD078568,18027,228.42,WeChat_Mini
ORD078569,21169,221.34,Douyin
ORD078570,4208,37.41,WeChat_Mini
ORD078571,30562,54.86,nan
ORD078572,43065,57.72,App
ORD078573,15911,94.6,WeChat_Mini
ORD078574,27717,80.86,Douyin
ORD078575,11672,253.01,WeChat_Mini
ORD078576,32866,307.09,App
ORD078577,4629,380.93,Kuaishou
ORD078578,18835,506.51,App
ORD078579,7157,25.44,WeChat_Mini
ORD078580,43282,77.39,App
ORD078581,48630,51.67,App
ORD078582,45772,43.89,Douyin
ORD078583,45649,277.83,App
ORD078584,30331,126.04,App
ORD078585,32741,25.25,App
ORD078586,15473,716.8,WeChat_Mini
ORD078587,37558,21.07,WeChat_Mini
ORD078588,9675,67.82,App
ORD078589,36557,96.57,WeChat_Mini
ORD078590,5341,36.41,Douyin
ORD078591,11670,139.78,Douyin
ORD078592,43077,54.92,Kuaishou
ORD078593,12505,173.89,Kuaishou
ORD078594,39168,123.86,WeChat_Mini
ORD078595,37416,12.14,WeChat_Mini
ORD078596,48161,26.04,App
ORD078597,10595,177.5,Kuaishou
ORD078598,4268,124.37,Douyin
ORD078599,15229,39.61,WeChat_Mini
ORD078600,38790,52.7,WeChat_Mini
ORD078601,7861,83.91,WeChat_Mini
ORD078602,26931,17.81,WeChat_Mini
ORD078603,38806,554.03,Douyin
ORD078604,31933,41.09,App
ORD078605,34891,92.26,WeChat_Mini
ORD078606,3622,342.6,App
ORD078607,32991,77.69,App
ORD078608,24223,116.47,WeChat_Mini
ORD078609,43740,41.86,Kuaishou
ORD078610,20160,58.05,WeChat_Mini
ORD078611,6808,42.94,Kuaishou
ORD078612,44527,250.57,nan
ORD078613,12455,52.78,WeChat_Mini
ORD078614,16174,49.67,App
ORD078615,14502,45.19,Kuaishou
ORD078616,17563,122.24,Douyin
ORD078617,41013,143.34,App
ORD078618,27494,18.21,Douyin
ORD078619,43056,95.04,App
ORD078620,9401,114.57,App
ORD078621,31245,277.02,App
ORD078622,3781,33.82,Douyin
ORD078623,6186,36.71,Douyin
ORD078624,6284,150.39,WeChat_Mini
ORD078625,35749,85.72,Kuaishou
ORD078626,46546,271.24,App
ORD078627,24004,217.25,App
ORD078628,1628,112.56,App
ORD078629,28294,85.37,App
ORD078630,18003,79.36,WeChat_Mini
ORD078631,20692,87.88,WeChat_Mini
ORD078632,46158,94.5,WeChat_Mini
ORD078633,20134,280.65,App
ORD078634,6943,17.64,nan
ORD078635,27316,64.36,Kuaishou
ORD078636,20056,106.04,Kuaishou
ORD078637,29342,55.58,WeChat_Mini
ORD078638,37539,71.6,Douyin
ORD078639,28983,63.25,App
ORD078640,23784,255.35,WeChat_Mini
ORD078641,28651,64.17,WeChat_Mini
ORD078642,47964,50.57,Douyin
ORD078643,33771,168.08,Kuaishou
ORD078644,48938,58.68,Douyin
ORD078645,39268,78.68,App
ORD078646,8945,37.14,WeChat_Mini
ORD078647,8961,65.06,App
ORD078648,49505,87.54,App
ORD078649,25834,32.72,WeChat_Mini
ORD078650,12434,83.09,App
ORD078651,22141,135.72,WeChat_Mini
ORD078652,44844,18.3,App
ORD078653,20866,53.42,App
ORD078654,39900,694.51,Kuaishou
ORD078655,29087,76.43,Douyin
ORD078656,19342,223.86,App
ORD078657,16196,88.05,Douyin
ORD078658,26085,69.13,WeChat_Mini
ORD078659,43138,189.94,WeChat_Mini
ORD078660,9802,234.55,App
ORD078661,1631,44.09,App
ORD078662,10770,37.41,App
ORD078663,12444,30.12,WeChat_Mini
ORD078664,45440,44.59,App
ORD078665,9456,223.41,App
ORD078666,48446,92.29,App
ORD078667,14713,232.11,App
ORD078668,28458,39.38,App
ORD078669,7168,40.35,WeChat_Mini
ORD078670,39564,65.76,App
ORD078671,16658,114.15,App
ORD078672,11460,80.49,WeChat_Mini
ORD078673,42895,157.33,Kuaishou
ORD078674,47105,125.4,App
ORD078675,5774,132.96,App
ORD078676,31470,155.7,App
ORD078677,7394,216.38,App
ORD078678,14038,12.58,WeChat_Mini
ORD078679,10462,89.13,App
ORD078680,43289,176.65,WeChat_Mini
ORD078681,49766,677.97,Douyin
ORD078682,24111,83.09,Kuaishou
ORD078683,45149,15.52,App
ORD078684,31827,36952.22,App
ORD078685,15812,33.99,Douyin
ORD078686,48830,130.13,Kuaishou
ORD078687,17480,138.42,App
ORD078688,6925,99.58,WeChat_Mini
ORD078689,20210,16.33,WeChat_Mini
ORD078690,46647,67.32,WeChat_Mini
ORD078691,1953,25.65,WeChat_Mini
ORD078692,29534,129.41,WeChat_Mini
ORD078693,46160,44.34,App
ORD078694,11943,16.46,Kuaishou
ORD078695,37568,159.06,WeChat_Mini
ORD078696,33781,32.66,App
ORD078697,33385,100.25,Douyin
ORD078698,18979,49.92,App
ORD078699,26453,180.25,Douyin
ORD078700,38467,174.33,WeChat_Mini
ORD078701,22966,108.89,App
ORD078702,38661,82.6,WeChat_Mini
ORD078703,47801,63.27,WeChat_Mini
ORD078704,35597,34.33,WeChat_Mini
ORD078705,3827,56.23,App
ORD078706,46264,131.99,App
ORD078707,49599,429.96,App
ORD078708,42335,142.13,App
ORD078709,31642,159.49,nan
ORD078710,21681,82.58,App
ORD078711,33775,137.14,Douyin
ORD078712,19194,16.15,Douyin
ORD078713,28495,50.53,App
ORD078714,30690,158.05,App
ORD078715,32198,160.34,App
ORD078716,15327,58.28,nan
ORD078717,11718,31.6,Douyin
ORD078718,24184,85.05,App
ORD078719,45316,63.59,App
ORD078720,29384,191.04,WeChat_Mini
ORD078721,32832,158.01,WeChat_Mini
ORD078722,2446,310.82,App
ORD078723,13791,218.85,App
ORD078724,33278,72.29,App
ORD078725,42538,118.98,App
ORD078726,33876,458.3,WeChat_Mini
ORD078727,24507,65.35,WeChat_Mini
ORD078728,49213,103.54,WeChat_Mini
ORD078729,14854,89.7,Kuaishou
ORD078730,2790,91.22,App
ORD078731,20075,44.73,App
ORD078732,37099,256.4,App
ORD078733,1554,43.22,WeChat_Mini
ORD078734,34149,398.0,App
ORD078735,48772,333.94,Douyin
ORD078736,31073,110.03,Kuaishou
ORD078737,22648,90.42,Douyin
ORD078738,31290,48.35,App
ORD078739,4097,95.27,App
ORD078740,6395,213.6,WeChat_Mini
ORD078741,45145,52.07,Kuaishou
ORD078742,36138,291.29,App
ORD078743,32782,204.39,Kuaishou
ORD078744,31382,82.69,WeChat_Mini
ORD078745,12963,170.18,App
ORD078746,1663,43.38,nan
ORD078747,43455,82.9,App
ORD078748,44312,530.37,App
ORD078749,16296,233.99,WeChat_Mini
ORD078750,25988,134.11,Douyin
ORD078751,6798,95.12,Douyin
ORD078752,18675,84.83,App
ORD078753,34267,87.97,WeChat_Mini
ORD078754,48678,48.47,WeChat_Mini
ORD078755,6378,151.66,App
ORD078756,4855,207.58,WeChat_Mini
ORD078757,43172,73.57,App
ORD078758,45065,130.83,WeChat_Mini
ORD078759,3620,50.29,App
ORD078760,45786,85.34,WeChat_Mini
ORD078761,18194,45.74,Kuaishou
ORD078762,33744,75.07,WeChat_Mini
ORD078763,30410,99.04,App
ORD078764,47327,145.99,WeChat_Mini
ORD078765,41854,55.14,WeChat_Mini
ORD078766,21049,131.75,App
ORD078767,15064,41.88,App
ORD078768,22555,116.01,Douyin
ORD078769,5938,527.85,Douyin
ORD078770,12786,66.88,Kuaishou
ORD078771,32284,30.97,App
ORD078772,43473,184.44,WeChat_Mini
ORD078773,38888,113.16,Douyin
ORD078774,48406,129.89,App
ORD078775,13486,249.01,App
ORD078776,44095,50.98,Douyin
ORD078777,36899,52.2,WeChat_Mini
ORD078778,14699,139.17,WeChat_Mini
ORD078779,34673,206.79,nan
ORD078780,9805,108.83,WeChat_Mini
ORD078781,44646,85.02,App
ORD078782,40448,116.54,Kuaishou
ORD078783,41239,161.88,WeChat_Mini
ORD078784,3850,28.26,WeChat_Mini
ORD078785,42127,40.77,Douyin
ORD078786,21395,83.84,Douyin
ORD078787,9295,156.35,WeChat_Mini
ORD078788,16574,511.44,Douyin
ORD078789,48633,82.21,nan
ORD078790,12267,109.53,WeChat_Mini
ORD078791,31542,52.88,App
ORD078792,26063,152.28,WeChat_Mini
ORD078793,33971,37.4,App
ORD078794,1516,89.2,App
ORD078795,8745,42.1,App
ORD078796,49288,16.61,WeChat_Mini
ORD078797,36762,776.68,App
ORD078798,43517,170.98,App
ORD078799,27740,171.93,WeChat_Mini
ORD078800,38305,186.26,App
ORD078801,15463,281.48,App
ORD078802,7019,102.5,WeChat_Mini
ORD078803,19708,180.29,Kuaishou
ORD078804,1475,60.32,App
ORD078805,28784,78.43,App
ORD078806,38675,26.36,App
ORD078807,7902,105.8,Kuaishou
ORD078808,47904,58.91,Douyin
ORD078809,26436,80.92,WeChat_Mini
ORD078810,37758,174.74,App
ORD078811,22678,114.62,WeChat_Mini
ORD078812,23982,205.21,App
ORD078813,22415,56.11,App
ORD078814,30994,122.18,Douyin
ORD078815,49008,53.97,App
ORD078816,8408,78.19,App
ORD078817,41021,70.44,App
ORD078818,23281,40.0,App
ORD078819,21645,64.7,App
ORD078820,18200,142.88,Kuaishou
ORD078821,3213,43.26,nan
ORD078822,33427,52.92,Kuaishou
ORD078823,2117,243.46,Kuaishou
ORD078824,37451,279.86,Douyin
ORD078825,14421,175.15,App
ORD078826,2092,352.98,WeChat_Mini
ORD078827,31219,268.2,nan
ORD078828,30599,83.87,WeChat_Mini
ORD078829,25416,442.01,App
ORD078830,32783,313.44,Kuaishou
ORD078831,30501,84.95,App
ORD078832,25853,110.06,WeChat_Mini
ORD078833,10999,53.01,nan
ORD078834,6440,83.38,WeChat_Mini
ORD078835,33337,25.96,Kuaishou
ORD078836,47415,56.31,Kuaishou
ORD078837,13072,169.88,App
ORD078838,36269,39.67,Kuaishou
ORD078839,5214,70.07,Douyin
ORD078840,4522,140.73,WeChat_Mini
ORD078841,12744,71.4,WeChat_Mini
ORD078842,20639,226.15,Douyin
ORD078843,18567,234.53,Douyin
ORD078844,32058,54.91,WeChat_Mini
ORD078845,28507,63.46,App
ORD078846,11246,93.31,WeChat_Mini
ORD078847,6595,52.88,App
ORD078848,18224,332.61,App
ORD078849,36858,64.72,App
ORD078850,20883,186.55,Kuaishou
ORD078851,16738,27.17,Douyin
ORD078852,32699,48.51,App
ORD078853,37147,37.78,Kuaishou
ORD078854,39376,33.27,App
ORD078855,45111,59.56,WeChat_Mini
ORD078856,17890,120.78,App
ORD078857,10383,306.97,Douyin
ORD078858,31321,76.57,WeChat_Mini
ORD078859,2190,96.11,nan
ORD078860,24373,118.09,App
ORD078861,24812,50.26,App
ORD078862,1164,88.32,Douyin
ORD078863,15807,478.25,WeChat_Mini
ORD078864,36308,122.8,WeChat_Mini
ORD078865,20143,478.15,WeChat_Mini
ORD078866,12214,91.76,App
ORD078867,2999,54.81,App
ORD078868,2525,207.43,App
ORD078869,38409,247.42,Douyin
ORD078870,49947,60.51,WeChat_Mini
ORD078871,3296,120.49,Douyin
ORD078872,37045,85.55,WeChat_Mini
ORD078873,47911,29.83,App
ORD078874,10638,31.24,Douyin
ORD078875,24102,76.38,App
ORD078876,38046,225.88,WeChat_Mini
ORD078877,32519,177.73,WeChat_Mini
ORD078878,14571,43.25,App
ORD078879,44595,36.67,Douyin
ORD078880,32432,44.75,App
ORD078881,28390,41.84,App
ORD078882,20725,44.46,App
ORD078883,21038,17.81,WeChat_Mini
ORD078884,36308,12.75,App
ORD078885,11643,11.61,Kuaishou
ORD078886,48191,26.04,nan
ORD078887,45052,228.87,Douyin
ORD078888,48736,1610.78,Douyin
ORD078889,1898,453.05,App
ORD078890,10195,109.84,WeChat_Mini
ORD078891,24554,48.39,App
ORD078892,15814,63.75,App
ORD078893,35029,100.72,App
ORD078894,45766,470.43,App
ORD078895,9884,40.72,WeChat_Mini
ORD078896,31322,90.23,App
ORD078897,19065,97.31,Kuaishou
ORD078898,39808,83.88,App
ORD078899,28380,18.05,App
ORD078900,20517,72.2,App
ORD078901,2749,30.51,App
ORD078902,22675,561.37,App
ORD078903,12773,142.14,App
ORD078904,35531,219.9,WeChat_Mini
ORD078905,34951,44.35,WeChat_Mini
ORD078906,7516,62.84,App
ORD078907,7307,461.1,Douyin
ORD078908,16088,204.23,Douyin
ORD078909,23067,126.12,App
ORD078910,21614,263.73,App
ORD078911,36912,432.22,nan
ORD078912,32591,303.09,Douyin
ORD078913,38421,208.43,App
ORD078914,8047,225.12,Douyin
ORD078915,40680,69.16,Kuaishou
ORD078916,37175,105.27,App
ORD078917,9135,155.17,WeChat_Mini
ORD078918,19191,116.12,Douyin
ORD078919,33593,134.62,App
ORD078920,25812,80.4,App
ORD078921,23541,10.13,App
ORD078922,40652,154.67,App
